,NumDots,UrlLength,AtSymbol,NumDash,NumPercent,NumQueryComponents,IpAddress,HttpsInHostname,PathLevel,PathLength,NumNumericChars,Phising
7850,2,77,0,3,0,0,0,0,4,60,7,0
7851,2,75,0,5,0,0,0,0,2,52,6,0
7852,4,62,0,0,0,0,0,0,5,36,4,0
7853,1,67,0,4,0,0,0,0,1,39,0,0
7854,3,93,0,4,0,0,0,0,5,67,6,0
7855,2,76,0,4,0,0,0,0,3,41,6,0
7856,2,72,0,2,0,0,0,0,3,42,0,0
7857,2,97,0,7,0,0,0,0,2,68,0,0
7858,2,100,0,7,0,0,0,0,3,62,14,0
7859,1,107,0,7,0,0,0,0,5,78,7,0
7860,2,83,0,1,0,0,0,0,5,51,0,0
7861,2,99,0,10,0,0,0,0,3,66,1,0
7862,2,71,0,0,0,3,0,0,0,1,7,0
7863,2,96,0,10,0,0,0,0,5,71,10,0
7864,1,65,0,5,0,0,0,0,3,50,5,0
7865,5,83,0,1,0,0,0,0,4,49,6,0
7866,5,61,0,1,0,0,0,0,3,33,1,0
7867,4,71,0,0,0,0,0,0,3,42,5,0
7868,3,112,0,8,0,0,0,0,2,82,7,0
7869,1,63,0,1,0,0,0,0,4,46,0,0
7870,1,84,0,11,0,0,0,0,3,68,9,0
7871,2,122,0,9,0,1,0,0,4,92,9,0
7872,1,84,0,3,0,2,0,0,5,34,18,0
7873,4,90,0,0,0,2,0,0,2,23,10,0
7874,2,73,0,2,0,0,0,0,5,45,3,0
7875,1,65,0,3,0,0,0,0,6,39,8,0
7876,2,87,0,2,0,1,0,0,4,35,0,0
7877,1,70,0,2,0,0,0,0,4,44,6,0
7878,1,74,0,7,0,0,0,0,3,54,6,0
7879,3,65,0,0,0,2,0,0,2,20,13,0
7880,2,98,0,8,0,0,0,0,3,63,6,0
7881,1,85,0,1,3,1,0,0,2,11,9,0
7882,1,99,0,0,0,0,0,0,5,59,7,0
7883,1,83,0,7,0,0,0,0,2,57,0,0
7884,2,164,0,2,0,0,0,0,10,143,9,0
7885,2,70,0,0,0,3,0,0,2,21,9,0
7886,1,62,0,7,0,0,0,0,2,42,0,0
7887,3,81,0,0,0,3,0,0,2,16,6,0
7888,1,104,0,11,0,0,0,0,5,79,14,0
7889,2,64,0,0,0,2,0,0,2,23,6,0
7890,2,66,0,0,0,1,0,0,2,22,10,0
7891,2,87,0,0,0,4,0,0,2,16,8,0
7892,2,66,0,0,0,1,0,0,3,22,8,0
7893,1,65,0,0,0,0,0,0,1,47,0,0
7894,2,62,0,1,0,0,0,0,3,27,0,0
7895,3,169,0,0,1,2,0,0,1,14,4,0
7896,2,72,0,6,0,0,0,0,2,44,0,0
7897,4,60,0,0,0,0,0,0,3,19,6,0
7898,2,68,0,4,0,1,0,0,2,35,11,0
7899,1,95,0,7,0,0,0,0,4,72,3,0
7900,3,94,0,13,0,0,0,0,2,72,5,0
7901,3,63,0,0,0,2,0,0,1,15,5,0
7902,3,65,0,2,0,1,0,0,2,32,9,0
7903,4,61,0,0,0,0,0,0,3,35,6,0
7904,3,90,0,5,0,0,0,0,3,63,12,0
7905,2,71,0,8,0,0,0,0,1,47,4,0
7906,2,77,0,6,0,0,0,0,5,58,7,0
7907,2,145,0,14,0,0,0,0,4,123,6,0
7908,4,87,0,0,0,3,0,0,1,10,4,0
7909,3,98,0,8,0,0,0,0,3,74,5,0
7910,3,66,0,0,0,3,0,0,1,15,9,0
7911,3,81,0,8,0,0,0,0,2,58,8,0
7912,2,76,0,4,0,0,0,0,5,51,6,0
7913,3,136,0,11,0,2,0,0,2,90,13,0
7914,3,95,0,7,0,0,0,0,2,60,5,0
7915,4,81,0,3,0,0,0,0,1,10,5,0
7916,3,64,0,0,0,1,0,0,1,15,7,0
7917,3,118,0,11,0,0,0,0,2,85,11,0
7918,2,82,0,0,0,0,0,0,3,51,11,0
7919,3,89,0,7,0,0,0,0,2,56,9,0
7920,3,60,0,3,0,0,0,0,2,35,2,0
7921,2,71,0,0,0,0,0,0,3,46,0,0
7922,2,68,0,0,0,2,0,0,2,21,11,0
7923,2,107,0,12,0,0,0,0,4,84,7,0
7924,1,69,0,7,0,0,0,0,2,52,0,0
7925,3,65,0,2,0,1,0,0,3,22,5,0
7926,3,91,0,0,0,2,0,0,2,15,3,0
7927,1,71,0,5,0,0,0,0,4,45,6,0
7928,2,119,0,8,0,0,0,0,7,94,13,0
7929,1,115,0,11,0,0,0,0,5,95,8,0
7930,1,62,0,2,0,0,0,0,5,37,8,0
7931,1,73,0,7,0,0,0,0,5,51,8,0
7932,1,69,0,4,0,0,0,0,5,48,8,0
7933,1,76,0,0,0,3,0,0,0,1,6,0
7934,1,85,0,7,0,0,0,0,2,60,2,0
7935,2,63,0,5,0,0,0,0,3,46,4,0
7936,3,100,0,0,0,4,0,0,2,6,4,0
7937,1,79,0,3,0,0,0,0,5,53,0,0
7938,2,95,0,7,0,0,0,0,2,63,5,0
7939,1,103,0,9,0,0,0,0,4,83,7,0
7940,3,63,0,2,0,0,0,0,2,34,4,0
7941,4,107,0,9,0,0,0,0,2,81,2,0
7942,1,93,0,5,1,1,0,0,3,41,7,0
7943,7,88,0,0,0,0,0,0,7,71,1,0
7944,2,63,0,3,0,0,0,0,2,41,0,0
7945,2,63,0,0,0,0,0,0,3,33,0,0
7946,3,111,0,0,0,5,0,0,1,10,8,0
7947,4,118,0,8,0,0,0,0,3,71,0,0
7948,2,81,0,10,0,0,0,0,1,59,5,0
7949,1,64,0,6,0,0,0,0,2,46,0,0
7950,1,74,0,6,0,0,0,0,2,49,0,0
7951,2,136,0,16,0,0,0,0,2,110,0,0
7952,2,61,0,0,0,0,0,0,4,36,0,0
7953,1,62,0,0,0,0,0,0,5,31,8,0
7954,2,77,0,3,0,0,0,0,4,49,9,0
7955,2,142,0,10,0,0,0,0,5,105,18,0
7956,2,111,0,0,0,0,0,0,5,93,10,0
7957,1,81,0,5,0,0,0,0,4,55,9,0
7958,2,90,0,10,0,0,0,0,2,69,4,0
7959,1,66,0,4,0,0,0,0,3,33,1,0
7960,2,73,0,5,0,0,0,0,2,54,6,0
7961,2,81,0,0,0,2,0,0,2,17,3,0
7962,2,91,0,8,0,0,0,0,5,61,13,0
7963,2,77,0,0,0,4,0,0,1,17,3,0
7964,3,64,0,5,0,0,0,0,2,32,0,0
7965,3,101,0,6,0,1,0,0,2,53,12,0
7966,3,108,0,0,0,6,0,0,2,22,12,0
7967,2,86,0,0,1,3,0,0,0,1,9,0
7968,2,61,0,0,0,0,0,0,3,33,0,0
7969,1,81,0,6,0,0,0,0,5,56,8,0
7970,3,185,0,1,4,6,0,0,3,34,12,0
7971,2,95,0,5,0,0,0,0,4,66,4,0
7972,1,111,0,9,0,1,0,0,3,78,10,0
7973,3,75,0,0,0,3,0,0,1,17,4,0
7974,1,63,0,3,0,0,0,0,1,28,0,0
7975,1,67,0,8,0,0,0,0,5,49,14,0
7976,2,98,0,1,1,4,0,0,2,13,8,0
7977,1,97,0,6,0,0,0,0,5,73,8,0
7978,2,67,0,1,0,0,0,0,4,32,0,0
7979,1,122,0,6,0,0,0,0,5,104,0,0
7980,2,62,0,6,0,0,0,0,2,42,0,0
7981,2,75,0,0,0,2,0,0,1,18,0,0
7982,1,69,0,1,0,2,0,0,5,17,20,0
7983,3,83,0,0,0,3,0,0,1,10,4,0
7984,1,60,0,3,0,0,0,0,3,42,5,0
7985,2,177,0,18,0,1,0,0,6,127,8,0
7986,2,78,0,6,0,0,0,0,2,49,4,0
7987,3,88,0,6,0,0,0,0,2,64,8,0
7988,2,77,0,0,0,2,0,0,0,1,6,0
7989,1,97,0,7,0,0,0,0,2,67,0,0
7990,2,73,0,0,0,1,0,0,4,33,0,0
7991,1,86,0,6,0,0,0,0,5,67,9,0
7992,2,69,0,7,0,0,0,0,1,46,9,0
7993,3,83,0,5,0,0,0,0,4,52,0,0
7994,1,92,0,2,0,2,0,0,5,33,18,0
7995,1,104,0,10,0,0,0,0,5,79,8,0
7996,1,75,0,6,0,0,0,0,5,46,8,0
7997,2,146,0,0,0,1,0,0,7,107,11,0
7998,1,63,0,5,0,0,0,0,2,44,0,0
7999,1,107,0,11,0,0,0,0,5,79,8,0
8000,4,87,0,0,0,0,0,0,3,56,4,0
8001,2,75,0,3,0,1,0,0,3,28,0,0
8002,2,182,0,0,0,0,0,0,14,159,1,0
8003,1,66,0,4,0,0,0,0,5,49,6,0
8004,1,62,0,3,0,0,0,0,5,34,8,0
8005,5,61,0,0,0,0,0,0,6,33,4,0
8006,3,79,0,7,0,0,0,0,1,45,11,0
8007,2,61,0,5,0,0,0,0,0,1,0,0
8008,1,90,0,9,0,0,0,0,3,64,2,0
8009,1,60,0,5,0,0,0,0,5,42,8,0
8010,1,61,0,7,0,0,0,0,2,47,2,0
8011,1,64,0,6,0,0,0,0,2,49,0,0
8012,1,70,0,7,0,0,0,0,3,52,4,0
8013,1,82,0,7,0,0,0,0,2,67,0,0
8014,2,62,0,4,0,0,0,0,4,41,0,0
8015,1,66,0,5,0,0,0,0,5,41,8,0
8016,1,66,0,3,0,0,0,0,5,42,8,0
8017,1,100,0,12,0,0,0,0,2,85,2,0
8018,2,95,0,13,0,0,0,0,3,76,5,0
8019,1,89,0,8,0,0,0,0,2,70,1,0
8020,2,86,0,4,0,0,0,0,2,54,5,0
8021,4,72,0,2,0,0,0,0,4,37,6,0
8022,2,78,0,0,0,3,0,0,1,15,9,0
8023,1,119,0,6,0,0,0,0,5,96,32,0
8024,1,78,0,8,0,0,0,0,2,63,0,0
8025,1,113,0,0,6,3,0,0,2,8,32,0
8026,1,70,0,5,0,0,0,0,4,50,2,0
8027,1,85,0,7,0,0,0,0,3,68,8,0
8028,1,64,0,1,0,0,0,0,3,28,0,0
8029,1,82,0,8,0,0,0,0,2,67,0,0
8030,2,91,0,7,0,0,0,0,5,61,24,0
8031,1,62,0,3,0,0,0,0,4,47,3,0
8032,3,142,0,6,7,1,0,0,1,13,19,0
8033,1,95,0,11,0,0,0,0,2,80,0,0
8034,1,73,0,7,0,0,0,0,2,58,0,0
8035,1,74,0,8,0,0,0,0,2,59,0,0
8036,3,113,0,0,0,4,0,0,1,12,4,0
8037,1,83,0,7,0,0,0,0,2,68,0,0
8038,1,117,0,12,0,0,0,0,6,95,8,0
8039,3,71,0,0,0,1,0,0,2,22,6,0
8040,2,76,0,0,0,0,0,0,4,57,0,0
8041,3,85,0,1,0,0,0,0,5,62,6,0
8042,1,64,0,5,0,0,0,0,3,46,2,0
8043,4,83,0,0,0,0,0,0,5,60,3,0
8044,2,67,0,1,0,0,0,0,4,43,0,0
8045,1,77,0,9,0,0,0,0,5,62,10,0
8046,2,108,0,6,0,3,0,0,2,45,9,0
8047,1,64,0,1,0,0,0,0,4,40,0,0
8048,2,62,0,0,0,0,0,0,4,44,1,0
8049,4,108,0,0,0,0,0,0,4,79,15,0
8050,2,62,0,0,0,2,0,0,3,29,7,0
8051,1,99,0,9,0,0,0,0,5,71,9,0
8052,1,104,0,9,0,0,0,0,5,76,8,0
8053,1,74,0,4,0,0,0,0,6,42,9,0
8054,4,79,0,0,0,0,0,0,5,50,3,0
8055,2,75,0,2,0,1,0,0,3,34,10,0
8056,1,84,0,7,0,0,0,0,2,54,1,0
8057,1,87,0,5,0,0,0,0,3,68,5,0
8058,1,73,0,7,0,0,0,0,2,51,6,0
8059,1,81,0,4,0,0,0,0,7,59,8,0
8060,1,87,0,6,0,0,0,0,4,61,6,0
8061,3,63,0,4,0,0,0,0,1,29,3,0
8062,1,80,0,6,0,0,0,0,6,57,12,0
8063,4,70,0,1,0,0,0,0,5,46,9,0
8064,1,97,0,11,0,0,0,0,2,79,3,0
8065,1,63,0,1,0,0,0,0,4,42,0,0
8066,1,115,0,12,0,0,0,0,2,88,4,0
8067,1,98,0,0,0,1,0,0,2,69,0,0
8068,3,85,0,5,0,0,0,0,4,65,0,0
8069,3,69,0,4,0,0,0,0,3,48,6,0
8070,3,93,0,0,0,2,0,0,1,10,6,0
8071,3,105,0,0,0,0,0,0,16,79,22,0
8072,2,67,0,0,0,0,0,0,6,51,28,0
8073,2,104,0,4,2,1,0,0,2,22,30,0
8074,1,116,0,11,0,0,0,0,5,93,7,0
8075,1,60,0,3,0,0,0,0,5,36,8,0
8076,1,66,0,2,0,0,0,0,6,46,8,0
8077,2,102,0,6,0,0,0,0,6,78,8,0
8078,2,141,0,8,0,5,0,0,3,20,8,0
8079,2,79,0,5,0,0,0,0,4,57,10,0
8080,2,114,0,3,2,2,0,0,3,47,8,0
8081,2,95,0,7,0,1,0,0,2,62,3,0
8082,2,70,0,0,0,0,0,0,3,43,7,0
8083,3,75,0,4,0,0,0,0,3,51,6,0
8084,2,94,0,9,0,0,0,0,2,63,14,0
8085,3,115,0,8,0,1,0,0,3,85,19,0
8086,1,75,0,7,0,0,0,0,5,51,9,0
8087,1,61,0,4,0,0,0,0,2,35,0,0
8088,2,61,0,1,0,0,0,0,4,41,27,0
8089,2,70,0,0,0,1,0,0,2,18,6,0
8090,1,78,0,7,0,0,0,0,3,53,1,0
8091,2,62,0,0,0,3,0,0,2,16,5,0
8092,1,99,0,4,0,2,0,0,2,47,1,0
8093,1,107,0,7,0,0,0,0,6,87,8,0
8094,4,115,0,0,3,4,0,0,2,14,14,0
8095,2,88,0,0,0,0,0,0,2,63,7,0
8096,1,76,0,5,0,0,0,0,3,49,0,0
8097,3,97,0,0,0,4,0,0,3,25,8,0
8098,4,97,0,0,0,0,0,0,8,68,11,0
8099,2,102,0,9,0,0,0,0,4,76,20,0
8100,1,64,0,1,0,0,0,0,7,45,8,0
8101,2,76,0,11,0,0,0,0,2,61,8,0
8102,1,112,0,10,0,0,0,0,6,82,8,0
8103,4,77,0,4,0,0,0,0,4,47,6,0
8104,2,66,0,4,0,0,0,0,3,35,0,0
8105,1,121,0,12,0,0,0,0,5,98,8,0
8106,2,78,0,6,0,0,0,0,2,49,0,0
8107,2,91,0,2,0,3,0,0,2,31,9,0
8108,1,117,0,15,0,0,0,0,2,94,0,0
8109,1,72,0,6,0,0,0,0,4,44,9,0
8110,3,65,0,1,0,0,0,0,4,42,0,0
8111,3,65,0,0,0,2,0,0,1,16,13,0
8112,4,106,0,2,0,0,0,0,3,75,7,0
8113,2,61,0,2,0,0,0,0,4,46,0,0
8114,1,94,0,10,0,0,0,0,3,78,0,0
8115,1,100,0,1,0,6,0,0,2,13,8,0
8116,2,72,0,2,0,0,0,0,2,17,4,0
8117,2,96,0,7,0,0,0,0,6,69,7,0
8118,1,67,0,3,0,0,0,0,5,43,8,0
8119,1,90,0,10,0,0,0,0,2,67,11,0
8120,1,88,0,8,0,0,0,0,6,67,8,0
8121,1,101,0,8,0,0,0,0,5,76,8,0
8122,2,74,0,5,0,0,0,0,2,53,7,0
8123,3,60,0,0,0,1,0,0,1,18,5,0
8124,3,100,0,6,0,0,0,0,2,73,7,0
8125,1,63,0,5,0,0,0,0,3,46,0,0
8126,3,131,0,7,0,1,0,0,2,34,0,0
8127,1,91,0,0,0,0,0,0,2,62,5,0
8128,2,84,0,0,0,0,0,0,3,59,21,0
8129,1,93,0,7,0,0,0,0,5,70,6,0
8130,1,99,0,10,0,0,0,0,6,77,9,0
8131,1,74,0,7,0,0,0,0,4,56,6,0
8132,1,62,0,4,0,1,0,0,3,27,4,0
8133,2,95,0,7,0,0,0,0,3,69,10,0
8134,2,91,0,4,0,1,0,0,4,38,6,0
8135,4,67,0,0,0,1,0,0,2,28,5,0
8136,1,205,0,1,6,4,0,0,1,16,7,0
8137,2,60,0,0,0,0,0,0,4,38,14,0
8138,3,121,0,6,0,0,0,0,5,80,7,0
8139,2,92,0,7,0,0,0,0,3,60,0,0
8140,1,86,0,12,0,0,0,0,3,66,18,0
8141,1,80,0,2,0,0,0,0,6,59,0,0
8142,1,83,0,9,0,0,0,0,5,64,10,0
8143,1,75,0,5,0,0,0,0,2,51,2,0
8144,1,87,0,7,0,0,0,0,3,63,3,0
8145,1,88,0,3,0,0,0,0,5,69,8,0
8146,3,74,0,1,0,1,0,0,1,12,22,0
8147,2,68,0,2,0,2,0,0,3,34,4,0
8148,3,162,0,18,0,0,0,0,4,139,6,0
8149,2,110,0,10,0,0,0,0,5,85,8,0
8150,2,84,0,6,0,1,0,0,2,33,7,0
8151,2,69,0,2,0,0,0,0,5,41,16,0
8152,3,97,0,6,0,0,0,0,2,66,5,0
8153,7,137,0,2,0,2,0,0,0,1,38,0
8154,2,97,0,8,0,0,0,0,6,71,9,0
8155,3,141,0,11,0,0,0,0,4,93,10,0
8156,2,72,0,5,0,0,0,0,2,50,0,0
8157,2,84,0,0,0,3,0,0,1,13,0,0
8158,4,103,0,9,0,0,0,0,1,70,5,0
8159,2,90,0,8,0,0,0,0,2,63,1,0
8160,2,63,0,2,0,0,0,0,5,28,8,0
8161,1,79,0,0,2,2,0,0,1,7,12,0
8162,3,96,0,1,0,1,0,0,3,51,9,0
8163,3,96,0,0,0,0,0,0,5,79,14,0
8164,1,81,0,7,0,0,0,0,5,58,8,0
8165,1,72,0,7,0,0,0,0,5,52,9,0
8166,3,79,0,0,0,0,0,0,3,52,10,0
8167,2,80,0,10,0,0,0,0,2,49,3,0
8168,2,95,0,8,0,0,0,0,5,68,12,0
8169,1,60,0,1,0,0,0,0,5,39,6,0
8170,2,93,0,9,0,0,0,0,2,64,10,0
8171,2,84,0,7,0,0,0,0,1,44,12,0
8172,2,146,0,13,0,0,0,0,4,119,7,0
8173,2,84,0,0,0,2,0,0,2,18,27,0
8174,2,71,0,6,0,0,0,0,2,45,0,0
8175,1,123,0,8,2,1,0,0,2,68,17,0
8176,1,67,0,3,0,0,0,0,3,36,0,0
8177,1,60,0,3,0,0,0,0,2,39,1,0
8178,3,101,0,10,0,0,0,0,4,75,6,0
8179,1,72,0,7,0,0,0,0,5,54,8,0
8180,3,118,0,6,0,3,0,0,2,16,5,0
8181,1,100,0,7,0,0,0,0,5,78,10,0
8182,2,64,0,0,0,0,0,0,2,36,4,0
8183,1,72,0,6,0,0,0,0,4,42,6,0
8184,3,137,0,1,0,6,0,0,4,35,8,0
8185,1,80,0,6,0,0,0,0,2,52,0,0
8186,2,78,0,4,0,0,0,0,2,52,6,0
8187,1,103,0,11,0,0,0,0,3,88,5,0
8188,1,161,0,4,0,4,0,0,3,39,1,0
8189,3,78,0,5,0,0,0,0,4,58,4,0
8190,1,71,0,5,0,0,0,0,5,41,8,0
8191,4,61,0,1,0,0,0,0,3,36,6,0
8192,3,72,0,0,0,2,0,0,3,41,2,0
8193,1,78,0,0,0,1,0,0,2,24,0,0
8194,2,94,0,8,0,0,0,0,2,66,4,0
8195,1,98,0,6,0,0,0,0,5,77,11,0
8196,2,75,0,1,0,3,0,0,3,27,8,0
8197,2,65,0,4,0,0,0,0,2,50,4,0
8198,2,79,0,0,0,1,0,0,1,51,8,0
8199,1,108,0,6,0,0,0,0,5,81,8,0
8200,3,116,0,0,0,3,0,0,3,27,36,0
8201,1,87,0,8,0,0,0,0,3,66,6,0
8202,1,64,0,3,0,0,0,0,4,45,0,0
8203,1,143,0,6,0,3,0,0,5,71,17,0
8204,4,141,0,0,8,1,0,0,2,14,14,0
8205,4,126,0,0,8,1,0,0,2,14,15,0
8206,4,140,0,0,8,1,0,0,2,14,15,0
8207,4,140,0,0,8,1,0,0,2,15,15,0
8208,1,64,0,7,0,0,0,0,2,45,3,0
8209,3,120,0,10,0,0,0,0,4,92,6,0
8210,2,78,0,0,0,4,0,0,1,10,4,0
8211,3,119,0,9,0,0,0,0,2,92,4,0
8212,5,103,0,5,0,0,0,0,5,65,15,0
8213,1,127,0,12,0,0,0,0,3,105,5,0
8214,1,70,0,6,0,0,0,0,2,48,0,0
8215,2,95,0,4,0,0,0,0,3,65,22,0
8216,2,119,0,8,0,0,0,0,6,83,8,0
8217,2,112,0,8,0,2,0,0,2,22,11,0
8218,1,62,0,5,0,0,0,0,1,41,0,0
8219,1,101,0,7,0,0,0,0,2,80,4,0
8220,1,68,0,4,0,0,0,0,5,42,8,0
8221,1,111,0,4,0,3,0,0,5,44,12,0
8222,2,77,0,12,0,0,0,0,2,61,10,0
8223,2,62,0,0,0,3,0,0,2,21,13,0
8224,2,118,0,7,0,0,0,0,8,95,0,0
8225,3,131,0,0,0,6,0,0,0,1,24,0
8226,1,158,0,13,0,3,0,0,5,92,16,0
8227,2,70,0,0,0,2,0,0,2,24,5,0
8228,2,60,0,4,0,0,0,0,2,42,0,0
8229,2,63,0,0,0,1,0,0,2,25,2,0
8230,1,60,0,5,0,0,0,0,4,45,8,0
8231,3,61,0,0,0,2,0,0,1,7,0,0
8232,3,122,0,5,0,1,0,0,4,73,15,0
8233,1,130,0,3,7,1,0,0,3,26,22,0
8234,3,176,0,19,0,0,0,0,4,138,6,0
8235,1,90,0,10,0,0,0,0,3,67,8,0
8236,1,80,0,0,4,1,0,0,2,6,7,0
8237,4,72,0,0,0,0,0,0,3,53,6,0
8238,3,170,0,2,1,7,0,0,0,1,2,0
8239,1,76,0,1,2,1,0,0,2,7,11,0
8240,1,81,0,6,0,0,0,0,5,55,8,0
8241,2,112,0,14,0,0,0,0,2,89,2,0
8242,2,93,0,0,0,1,0,0,2,50,8,0
8243,1,114,0,5,0,0,0,0,4,55,7,0
8244,1,100,0,10,0,0,0,0,5,74,8,0
8245,4,74,0,0,0,0,0,0,3,45,3,0
8246,2,112,0,2,0,6,0,0,4,24,12,0
8247,3,69,0,1,0,2,0,0,0,1,0,0
8248,3,81,0,2,0,1,0,0,2,27,5,0
8249,2,133,0,11,0,0,0,0,2,96,0,0
8250,1,85,0,6,0,0,0,0,5,54,9,0
8251,1,81,0,4,0,1,0,0,2,43,2,0
8252,1,94,0,10,0,0,0,0,4,70,11,0
8253,1,65,0,5,0,0,0,0,2,38,0,0
8254,1,113,0,12,0,0,0,0,4,89,6,0
8255,1,68,0,3,0,0,0,0,6,50,8,0
8256,2,63,0,0,0,2,0,0,2,22,4,0
8257,1,62,0,3,0,0,0,0,3,37,0,0
8258,2,67,0,4,0,0,0,0,2,21,5,0
8259,2,79,0,2,0,0,0,0,3,59,0,0
8260,1,95,0,11,0,0,0,0,2,74,6,0
8261,3,61,0,0,0,2,0,0,2,20,5,0
8262,2,63,0,0,0,0,0,0,6,40,24,0
8263,1,70,0,5,0,0,0,0,3,48,1,0
8264,1,69,0,6,0,0,0,0,5,48,8,0
8265,1,130,0,11,0,0,0,0,6,107,8,0
8266,1,65,0,5,0,0,0,0,3,48,7,0
8267,1,63,0,3,0,0,0,0,5,43,6,0
8268,2,102,0,9,0,0,0,0,3,70,14,0
8269,3,60,0,2,0,0,0,0,3,34,2,0
8270,2,78,0,5,0,0,0,0,2,44,11,0
8271,3,77,0,0,0,3,0,0,2,15,6,0
8272,1,113,0,11,0,0,0,0,3,91,8,0
8273,5,85,0,2,0,0,0,0,7,60,21,0
8274,2,33,0,0,0,0,0,0,1,14,3,0
8275,1,52,0,3,0,0,0,0,2,30,3,0
8276,2,44,0,3,0,0,0,0,1,27,3,0
8277,1,29,0,0,0,0,0,0,2,16,1,0
8278,1,27,0,0,0,0,0,0,1,11,5,0
8279,1,33,0,0,0,0,0,0,4,16,5,0
8280,1,35,0,0,0,1,0,0,0,1,3,0
8281,2,52,0,0,0,1,0,0,2,13,4,0
8282,1,32,0,0,0,0,0,0,3,17,8,0
8283,1,39,0,2,0,0,0,0,3,22,3,0
8284,1,52,0,5,0,0,0,0,2,35,2,0
8285,2,59,0,0,0,0,0,0,2,44,0,0
8286,1,33,0,0,0,0,0,0,3,17,9,0
8287,1,33,0,0,0,0,0,0,3,17,9,0
8288,1,32,0,0,0,0,0,0,3,17,8,0
8289,2,41,0,0,0,0,0,0,2,20,0,0
8290,1,39,0,1,0,0,0,0,3,17,0,0
8291,1,43,0,1,0,0,0,0,4,21,7,0
8292,3,59,0,0,0,0,0,0,2,32,0,0
8293,1,37,0,0,0,0,0,0,2,15,0,0
8294,3,57,0,3,0,0,0,0,2,36,4,0
8295,2,50,0,0,0,0,0,0,4,31,3,0
8296,2,59,0,0,0,1,0,0,2,22,4,0
8297,2,43,0,0,0,0,0,0,3,25,0,0
8298,2,44,0,0,0,0,0,0,4,17,6,0
8299,1,59,0,0,0,0,0,0,4,33,10,0
8300,1,55,0,5,0,0,0,0,1,21,0,0
8301,1,44,0,1,0,0,0,0,2,21,0,0
8302,1,52,0,0,0,0,0,0,1,21,0,0
8303,1,30,0,1,0,0,0,0,2,14,0,0
8304,1,45,0,0,0,0,0,0,2,11,0,0
8305,1,34,0,0,0,0,0,0,0,1,0,0
8306,2,35,0,0,0,0,0,0,0,1,0,0
8307,2,50,0,0,0,0,0,0,3,19,7,0
8308,2,39,0,1,0,0,0,0,1,19,0,0
8309,1,50,0,2,0,0,0,0,4,27,6,0
8310,2,38,0,1,0,0,0,0,1,11,0,0
8311,1,42,0,0,0,1,0,0,0,1,3,0
8312,1,38,0,0,0,1,0,0,3,16,2,0
8313,1,40,0,1,0,0,0,0,2,21,0,0
8314,2,53,0,0,0,1,0,0,2,21,6,0
8315,4,51,0,0,0,0,0,0,3,20,5,0
8316,1,25,0,0,0,0,0,0,0,1,0,0
8317,2,54,0,3,0,0,0,0,1,31,0,0
8318,2,35,0,0,0,1,0,0,1,10,2,0
8319,1,25,0,0,0,0,0,0,0,1,0,0
8320,2,44,0,0,0,1,0,0,2,17,4,0
8321,1,52,0,3,0,0,0,0,4,27,6,0
8322,2,51,0,0,0,0,0,0,1,15,0,0
8323,2,55,0,1,0,0,0,0,2,30,0,0
8324,1,51,0,3,0,0,0,0,1,35,0,0
8325,3,41,0,0,0,0,0,0,2,7,5,0
8326,2,55,0,0,0,1,0,0,2,19,5,0
8327,2,48,0,0,0,0,0,0,2,23,0,0
8328,2,36,0,1,0,0,0,0,0,1,0,0
8329,2,44,0,1,0,0,0,0,5,28,8,0
8330,2,42,0,2,0,0,0,0,2,18,5,0
8331,1,46,0,0,0,0,0,0,5,24,2,0
8332,3,50,0,1,0,0,0,0,1,20,0,0
8333,1,30,0,1,0,0,0,0,0,1,0,0
8334,2,32,0,0,0,0,0,0,1,17,0,0
8335,1,59,0,2,0,0,0,0,3,40,0,0
8336,1,51,0,0,0,2,0,0,2,8,1,0
8337,1,34,0,1,0,0,0,0,1,16,0,0
8338,2,42,0,0,0,1,0,0,1,12,3,0
8339,1,40,0,0,0,0,0,0,2,16,0,0
8340,1,30,0,0,0,0,0,0,3,12,0,0
8341,2,48,0,0,0,0,0,0,2,20,0,0
8342,1,37,0,0,0,1,0,0,0,1,4,0
8343,2,41,0,1,0,0,0,0,2,22,4,0
8344,3,48,0,0,0,0,0,0,4,16,1,0
8345,2,45,0,0,0,0,0,0,2,18,0,0
8346,1,42,0,1,0,0,0,0,3,21,0,0
8347,3,53,0,2,0,2,0,0,1,20,16,0
8348,1,59,0,2,0,0,0,0,3,33,4,0
8349,1,36,0,0,0,0,0,0,4,16,6,0
8350,1,53,0,4,0,0,0,0,2,26,0,0
8351,1,31,0,0,0,0,0,0,0,1,0,0
8352,2,42,0,1,0,0,0,0,3,13,0,0
8353,2,46,0,0,0,0,0,0,5,21,1,0
8354,2,43,0,0,0,0,0,0,3,19,0,0
8355,2,37,0,0,0,0,0,0,3,13,0,0
8356,2,54,0,2,0,0,0,0,4,28,6,0
8357,2,38,0,0,0,0,0,0,2,17,0,0
8358,3,56,0,0,0,0,0,0,1,24,8,0
8359,2,54,0,1,0,0,0,0,5,27,8,0
8360,2,38,0,1,0,0,0,0,3,18,0,0
8361,2,43,0,1,0,0,0,0,2,17,0,0
8362,2,47,0,1,0,0,0,0,3,25,0,0
8363,2,50,0,2,0,0,0,0,3,22,4,0
8364,2,43,0,1,0,0,0,0,3,18,0,0
